order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY03053,3/11/2018,18:08:27,Dinner,TP,"[('Salmon', 4), ('Shrimp', 3), ('Fish&Chips', 4), ('Pasta', 1)]",493.5,-37.8110908,144.9524931,0,9.063,14.4424695
ORDJ08359,18/12/2018,19:39:43,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 1), ('Pasta', 10)]",596,-37.8101226,144.947491,0,9.608,13.4360324
ORDX03109,16/08/2018,15:26:11,Lunch,BK,"[('Burger', 4), ('Salad', 10), ('Fries', 8)]",392,-37.8105288,144.9754866,0,6.504,12.5942993
ORDK01559,6/07/2018,14:05:04,Lunch,BK,"[('Salad', 7), ('Burger', 4), ('Fries', 8), ('Chicken', 4), ('Steak', 10)]",918.4,-37.8111528,144.9995624,0,4.692,10.1956416
ORDJ10688,5/08/2018,15:05:54,Lunch,TP,"[('Fries', 10), ('Burger', 4), ('Chicken', 7), ('Salad', 4)]",536.8,-37.8054305,144.9296897,0,11.216,15.8330561
ORDI06377,2/02/2018,9:00:50,Breakfast,NS,"[('Cereal', 6), ('Pancake', 4)]",223,-37.8062298,144.9580375,0,8.739,13.0198935
ORDA06251,23/08/2018,15:46:28,Lunch,BK,"[('Steak', 9), ('Fries', 6), ('Chicken', 5), ('Burger', 3)]",730,-37.8110771,144.9502074,0,8.756,14.6080426
ORDZ05506,20/01/2018,8:30:25,Breakfast,NS,"[('Coffee', 8), ('Cereal', 3), ('Eggs', 7), ('Pancake', 10)]",502,-37.8049839,144.9762398,0,6.955,13.8311822
ORDY03768,2/04/2018,10:52:23,Breakfast,,"[('Pancake', 8), ('Coffee', 1), ('Eggs', 4)]",289.5,-37.8242505,144.9905173,0,,12.5405164
ORDY05419,1/06/2018,12:54:05,Lunch,TP,"[('Steak', 1), ('Fries', 2), ('Chicken', 5)]",229,-37.8030593,144.9500877,0,9.981,
ORDY01831,8/08/2018,15:16:03,Lunch,TP,"[('Chicken', 1), ('Salad', 8), ('Steak', 7), ('Fries', 10), ('Burger', 7)]",821.6,-37.8125778,144.948231,0,10.293,13.476346
ORDY09092,17/12/2018,19:39:43,Dinner,TP,"[('Pasta', 2), ('Shrimp', 8), ('Fish&Chips', 10), ('Salmon', 5)]",1042,-37.8057987,144.948245,0,9.75,14.0236309
ORDX01747,30/07/2018,14:55:46,Lunch,BK,"[('Steak', 8), ('Chicken', 1)]",392,-37.8151717,144.9450809,0,9.161,14.8450665
ORDI06795,4/04/2018,11:02:32,Breakfast,NS,"[('Coffee', 6), ('Cereal', 7)]",192,-37.8157301,144.9791528,0,8.255,13.4511859
ORDJ08005,5/08/2018,15:05:54,Lunch,TP,"[('Cereal', 9), ('Steak', 10)]",558,-37.8130247,144.9521634,0,8.999,14.0230097
ORDY04600,27/07/2018,14:45:38,Lunch,TP,"[('Salad', 8), ('Burger', 3), ('Fries', 6), ('Steak', 7)]",617.6,-37.8256656,144.9800894,0,9.049,12.6177378
ORDC01692,27/07/2018,14:45:38,Lunch,NS,"[('Fries', 9), ('Chicken', 7), ('Steak', 8), ('Salad', 1)]",709.2,-37.8015708,144.9631252,0,6.981,12.9722721
ORDZ09352,18/08/2018,15:36:20,Lunch,NS,"[('Chicken', 10), ('Salad', 5), ('Steak', 5), ('Fries', 3)]",667,-37.8117448,144.972083,0,7.524,14.7010954
ORDY06507,5/08/2018,15:05:54,Lunch,TP,"[('Shrimp', 5), ('Fries', 10)]",345,-37.8132387,144.9516335,0,9.048,13.7078245
ORDI06394,1/01/2018,8:00:00,Breakfast,NS,"[('Cereal', 3), ('Pancake', 5), ('Eggs', 9)]",382.25,-37.8078097,144.9567733,1,7.973,6.2224472
ORDC03192,29/09/2018,16:57:27,Dinner,NS,"[('Pasta', 3), ('Shrimp', 8), ('Salmon', 6)]",760.5,-37.8079891,144.975727,0,7.284,15.001569
ORDC05955,23/08/2018,15:46:28,Lunch,NS,"[('Steak', 2), ('Salad', 10)]",262,-37.8230823,144.9881706,1,9.473,14.7591323
ORDB08894,11/05/2018,12:13:31,Lunch,TP,"[('Fries', 9), ('Chicken', 3)]",204,-37.8013501,144.937552,0,11.505,13.9266386
ORDY06653,17/06/2018,13:34:38,Lunch,TP,"[('Salad', 6), ('Fries', 7), ('Steak', 7), ('Burger', 1)]",533.2,-37.800973,144.9643288,0,9.795,14.6463194
ORDI07404,2018-20-03,10:32:06,Breakfast,NS,"[('Pancake', 9), ('Coffee', 9)]",285.75,-37.8097055,144.9596272,0,7.86,12.4236791
ORDJ01844,12/02/2018,9:21:07,Breakfast,TP,"[('Salmon', 8), ('Coffee', 6)]",213,-37.8245216,144.988509,0,9.193,11.330551
ORDC09538,19/02/2018,9:31:16,Breakfast,NS,"[('Pancake', 9), ('Eggs', 6)]",1150.5,-37.8060592,144.9460326,0,8.848,14.1414169
ORDA09700,9/06/2018,13:14:21,Lunch,ns,"[('Fries', 1), ('Burger', 4), ('Steak', 9), ('Chicken', 9), ('Salad', 5)]",915,-37.8041691,144.9483613,0,8.853,17.3621952
ORDA10260,5/11/2018,18:08:27,Dinner,BK,"[('Salmon', 6), ('Pasta', 7), ('Fish&Chips', 8), ('Shrimp', 8)]",1150.5,37.8161932,144.963924,0,7.775,14.5515491
ORDA02402,18/05/2018,12:33:48,Lunch,,"[('Fries', 9), ('Salad', 10)]",280,-37.814907,144.9449427,0,9.167,15.2914012
ORDA07832,8/05/2018,12:13:31,Lunch,BK,"[('Fries', 10), ('Salad', 5), ('Chicken', 6), ('Burger', 10)]",708,-37.825289,144.9427067,0,9.953,15.7290973
ORDK03270,9/08/2018,15:16:03,Lunch,BK,"[('Salad', 7), ('Burger', 3)]",213.4,-37.8054349,144.9409965,0,9.52,15.663502
ORDY09866,21/12/2018,19:39:43,Dinner,TP,"[('Salmon', 3), ('Shrimp', 3), ('Pasta', 3), ('Fish&Chips', 8)]",647.5,-37.8191764,144.9578327,0,7.989,
ORDC04562,13/01/2018,8:20:16,Breakfast,NS,"[('Eggs', 2), ('Pancake', 9)]",262.25,-37.8070501,144.9908745,0,8.343,7.4260225
ORDY04453,25/05/2018,12:43:56,Breakfast,TP,"[('Fries', 4), ('Salad', 3), ('Steak', 10), ('Burger', 4), ('Chicken', 9)]",961.6,-37.8133902,144.9674743,0,8.44,12.2996579
ORDA03137,3/04/2018,11:02:32,Breakfast,BK,"[('Coffee', 10), ('Cereal', 10), ('Eggs', 8), ('Pancake', 2)]",509.5,-37.8125047,144.9884447,0,5.394,9.8624486
ORDB07686,4/11/2018,18:08:27,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 6)]",316,-37.818868,144.9522176,0,8.636,13.8203383
ORDK03567,19/03/2018,10:32:06,Breakfast,BK,"[('Pancake', 2), ('Eggs', 4), ('Coffee', 8)]",196.5,-37.8141665,144.9518734,0,8.614,13.2185153
ORDX08533,23/01/2018,8:40:33,Breakfast,BK,"[('Pancake', 4), ('Coffee', 8), ('Eggs', 2), ('Cereal', 8)]",369,-37.8190066,144.9541055,0,9.046,13.3414263
ORDI03764,17/03/2018,10:21:58,Breakfast,NS,"[('Pancake', 2), ('Eggs', 7)]",244,-37.8075656,144.9424015,0,9.351,15.6499642
ORDJ08028,3/12/2018,19:09:17,Dinner,TP,"[('Pasta', 7), ('Shrimp', 4), ('Fish&Chips', 6), ('Salmon', 5)]",823.5,-37.817437,145.0143462,0,12.276,15.6447309
ORDK00188,8/06/2018,13:14:21,Lunch,BK,"[('Salad', 10), ('Burger', 4), ('Steak', 1)]",341,-37.8049132,144.9523755,0,8.454,14.4699521
ORDZ09843,7/03/2018,10:01:41,Breakfast,NS,"[('Pancake', 1), ('Cereal', 2), ('Eggs', 5)]",176.25,-37.8131562,144.9515234,0,8.569,13.0829299
ORDX06377,17/05/2018,12:23:39,Lunch,BK,"[('Steak', 8), ('Fries', 5), ('Chicken', 6), ('Salad', 1), ('Burger', 10)]",939.2,-37.823838,144.9266665,0,11.428,17.4979064
ORDY08478,4/11/2018,18:08:27,Lunch,TP,"[('Fish&Chips', 1), ('Salmon', 5), ('Shrimp', 5)]",510,-37.8186594,144.9532311,0,8.541,14.2774612
ORDX10614,29/10/2018,17:58:18,Dinner,BK,"[('Pasta', 8), ('Shrimp', 6)]",544,-37.8179323,144.9619829,0,7.946,15.2833167
ORDI05312,2/01/2018,8:00:00,Breakfast,NS,"[('Cereal', 8), ('Pancake', 2), ('Coffee', 8)]",276.5,-37.8238077,144.9836032,1,9.302,6.5305183
ORDX00412,18/07/2018,14:35:29,Lunch,,"[('Fries', 9), ('Steak', 10), ('Salad', 6), ('Burger', 8)]",909.2,-37.811881,145.0120477,0,3.479,8.8388324
ORDJ04752,9/04/2018,11:12:40,Breakfast,TP,"[('Eggs', 4), ('Cereal', 5), ('Pancake', 2), ('Coffee', 1)]",249,-37.8079299,144.9733064,0,9.243,11.421043
ORDY02416,9/02/2018,9:10:59,Breakfast,TP,"[('Eggs', 7), ('Cereal', 9)]",343,-37.8147057,144.9688207,0,8.199,11.2518871
ORDA02872,12/11/2018,18:28:43,Dinner,BK,"[('Shrimp', 9), ('Salmon', 3), ('Pasta', 3), ('Fish&Chips', 10)]",1041.5,-37.8038657,144.9786233,0,6.896,13.3814978
ORDC04637,8/09/2018,16:16:54,Dinner,bk,"[('Shrimp', 4), ('Fish&Chips', 7), ('Pasta', 4)]",571,-37.8212809,144.9769235,0,8.746,16.8321001
ORDX04987,26/11/2018,18:59:09,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 3), ('Shrimp', 5), ('Pasta', 1)]",700.5,-37.822412,144.9676185,0,8.024,14.6274007
ORDA08713,19/07/2018,14:35:29,Lunch,BK,"[('Steak', 3), ('Salad', 3), ('Fries', 8)]",282.6,-37.8159094,144.9872764,0,5.821,
ORDY01181,29/11/2018,18:59:09,Dinner,TP,"[('Shrimp', 3), ('Salmon', 9), ('Pasta', 5), ('Fish&Chips', 4)]",808.5,-37.8088956,144.9577571,0,8.944,12.5836283
ORDZ08604,27/12/2018,20:00:00,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 4)]",427,-37.8203842,144.9420304,0,10.029,
ORDK03334,18/12/2018,19:39:43,Dinner,BK,"[('Shrimp', 9), ('Salmon', 8), ('Pasta', 8)]",1034,-37.8007702,144.9599175,0,8.215,15.017795
ORDC04709,12/10/2018,17:27:53,Dinner,NS,"[('Pasta', 10), ('Salmon', 9)]",644,-37.8091594,144.9440703,0,9.203,15.1142466
ORDY05126,22/11/2018,18:49:00,Lunch,TP,"[('Shrimp', 8), ('Salmon', 2)]",514,-37.8113642,144.9734909,0,8.858,12.9100719
ORDY00280,13/04/2018,11:22:49,Breakfast,TP,"[('Coffee', 2), ('Cereal', 6), ('Eggs', 8), ('Pancake', 8)]",511,-37.8128904,144.9613625,0,8.307,10.6543635
ORDJ06865,4/02/2018,9:00:50,Breakfast,TP,"[('Cereal', 9), ('Pancake', 3), ('Eggs', 2)]",642.8,-37.8177037,144.9731096,0,8.13,12.3394968
ORDC00830,25/09/2018,16:47:19,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 1), ('Pasta', 3), ('Shrimp', 10)]",873.5,-37.8110796,144.9722595,0,7.432,13.0386107
ORDA05780,31/03/2018,10:52:23,Lunch,BK,"[('Pancake', 7), ('Eggs', 2)]",213.75,-37.8121452,144.9628902,0,7.609,14.8545639
ORDJ03196,9/06/2018,13:14:21,Lunch,TP,"[('Salad', 7), ('Chicken', 9)]",408.4,-37.8204811,144.9840904,0,9.284,
ORDA07479,6/12/2018,19:09:17,Dinner,BK,"[('Salmon', 9), ('Shrimp', 1)]",423,-37.8184396,144.9567454,0,8.456,15.1689383
ORDC10082,18/12/2018,19:39:43,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 2)]",90,-37.8100542,144.9476531,0,8.914,14.5768201
ORDX05356,4/05/2018,12:03:22,Lunch,BK,"[('Fries', 3), ('Steak', 10)]",486,-37.8003008,144.9587389,0,8.279,14.461064
ORDI08965,26/12/2018,19:49:51,Dinner,NS,"[('Shrimp', 10), ('Pasta', 4)]",650,-37.8118717,144.9999248,0,9.575,
ORDZ02974,27/02/2018,9:51:32,Breakfast,NS,"[('Pancake', 8), ('Cereal', 2)]",641.2,-37.8223696,144.9677097,0,8.934,13.8152319
ORDB01412,11/10/2018,17:17:44,Dinner,TP,"[('Pasta', 6), ('Fish&Chips', 10), ('Shrimp', 9), ('Salmon', 10)]",1411,-37.8120953,144.9534154,0,8.956,12.5942703
ORDJ04123,4/04/2018,11:02:32,Breakfast,TP,"[('Pancake', 8), ('Cereal', 8), ('Eggs', 7), ('Coffee', 1)]",523.5,-37.8184279,144.9484572,0,9.03,11.888926
ORDZ09453,28/03/2018,10:52:23,Breakfast,,"[('Coffee', 8), ('Cereal', 8), ('Pancake', 8)]",422,-37.7989324,144.9541514,0,,12.9626417
ORDZ01090,20/06/2018,13:34:38,Lunch,NS,"[('Steak', 2), ('Fries', 2)]",114,-37.8043534,144.9492338,0,8.436,13.4771187
ORDX06934,21/06/2018,13:34:38,Lunch,BK,"[('Chicken', 7), ('Steak', 7)]",539,-37.8139265,145.0078546,0,3.674,9.1883547
ORDZ07685,30/08/2018,15:56:37,Lunch,NS,"[('Salad', 3), ('Fries', 6)]",123.6,-37.7980886,144.9840412,0,9.007,13.0623794
ORDJ05138,2018-26-05,12:43:56,Lunch,TP,"[('Steak', 6), ('Salad', 7), ('Burger', 3)]",483.4,-37.8006985,145.0101121,0,12.65,16.9933153
ORDX10256,10/01/2018,8:10:08,Breakfast,BK,"[('Cereal', 10), ('Pancake', 1), ('Coffee', 6), ('Eggs', 10)]",499.25,-37.8029823,144.9292533,1,10.588,8.0139612
ORDJ09781,15/05/2018,12:23:39,Lunch,,"[('Burger', 6), ('Salad', 6), ('Fries', 10)]",409.2,-37.8080206,144.9697885,0,,12.7587571
ORDC06522,2/08/2018,15:05:54,Lunch,NS,"[('Fries', 5), ('Burger', 3)]",153,37.8001778,144.9816496,0,7.207,12.590205
ORDB04219,10/10/2018,17:17:44,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 10), ('Pasta', 2)]",610,-37.8123071,144.9536836,0,9.046,13.3275842
ORDA02977,23/07/2018,14:45:38,Lunch,BK,"[('Steak', 10), ('Salad', 1), ('Burger', 7), ('Fries', 5), ('Chicken', 6)]",936.2,-37.8244094,145.0086985,0,4.836,10.0351061
ORDZ00173,10/03/2018,10:11:49,Lunch,NS,"[('Cereal', 6), ('Coffee', 4), ('Pancake', 4), ('Eggs', 1)]",275,-37.8127158,144.9816107,0,8.189,15.6803535
ORDZ10952,15/02/2018,9:31:16,Breakfast,NS,"[('Cereal', 9), ('Eggs', 4), ('Pancake', 9)]",495.25,-37.805421,144.943106,0,9.112,14.4756202
ORDK07381,5/06/2018,13:04:13,Lunch,tp,"[('Salad', 8), ('Fries', 10), ('Steak', 2)]",347.6,-37.8243169,145.0120641,0,4.927,10.2150698
ORDK01426,14/07/2018,14:25:21,Lunch,BK,"[('Salad', 8), ('Fries', 9), ('Chicken', 2), ('Burger', 3), ('Steak', 2)]",492.6,-37.818283,145.0074284,0,4.203,12.112598
ORDJ07041,28/02/2018,9:51:32,Breakfast,TP,"[('Cereal', 6), ('Pancake', 9), ('Coffee', 10)]",419.25,-37.8204506,144.998821,0,10.519,12.5510376
ORDB07312,24/09/2018,16:47:19,Dinner,TP,"[('Pasta', 6), ('Salmon', 5), ('Shrimp', 9), ('Fish&Chips', 7)]",1101,-37.8018316,144.9688686,0,9.787,13.7491235
ORDB08044,3/05/2018,12:03:22,Lunch,TP,"[('Burger', 4), ('Fries', 8), ('Salad', 3), ('Chicken', 9), ('Steak', 10)]",1009.6,-37.8016545,144.9785723,1,10.094,12.9053558
ORDA10374,27/03/2018,10:42:15,Breakfast,,"[('Eggs', 3), ('Coffee', 1), ('Pancake', 2), ('Cereal', 8)]",290,-37.8087203,144.9731349,0,,11.4181694
ORDK05006,13/10/2018,17:27:53,Dinner,BK,"[('Shrimp', 10), ('Salmon', 9)]",909,-37.81969,144.9989739,0,5.019,14.5902226
ORDC10475,24/09/2018,16:47:19,Dinner,NS,"[('Salmon', 8), ('Pasta', 8)]",548,-37.8019489,144.9636491,0,6.864,12.5709777
ORDC10375,10/10/2018,17:17:44,Dinner,NS,"[('Shrimp', 8), ('Salmon', 10), ('Fish&Chips', 2), ('Pasta', 10)]",1187,-37.8123436,144.9535614,0,8.534,14.602577
ORDX07787,21/07/2018,14:35:29,Lunch,BK,"[('Chicken', 8), ('Fries', 8)]",352,-37.8105594,144.9400587,1,9.875,18.6246326
ORDY05001,22/09/2018,16:47:19,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 5)]",480,37.800878,144.9711567,0,10.02,15.8086499
ORDX06574,5/03/2018,10:01:41,Breakfast,BK,"[('Pancake', 8), ('Coffee', 1), ('Eggs', 1)]",223.5,-37.8163155,144.9511666,0,9.769,14.7412024
ORDK01970,1/05/2018,11:53:14,Breakfast,BK,"[('Pancake', 5), ('Eggs', 4), ('Coffee', 4)]",239.25,-37.8097804,144.9491867,0,8.89,14.3382282
ORDZ04457,17/08/2018,15:36:20,Lunch,NS,"[('Burger', 4), ('Fries', 7)]",208,-37.8055111,144.9984334,0,8.945,14.3256243
ORDJ03150,13/01/2018,8:20:16,Breakfast,TP,"[('Coffee', 10), ('Cereal', 6)]",201,-37.8067539,144.9582041,1,9.122,6.3838584
ORDY10638,13/05/2018,12:23:39,Lunch,TP,"[('Fries', 1), ('Chicken', 3), ('Salad', 4), ('Burger', 8), ('Steak', 1)]",469.8,-37.7951943,144.9494574,0,9.321,16.0266946
ORDZ00032,26/08/2018,15:46:28,Lunch,,"[('Steak', 3), ('Burger', 5), ('Salad', 4), ('Chicken', 9), ('Fries', 5)]",706.8,-37.8047617,144.9758712,0,7.004,14.289239
ORDC05738,15/08/2018,15:26:11,Lunch,NS,"[('Salad', 2), ('Chicken', 8), ('Burger', 10), ('Fries', 10)]",720.4,-37.8090664,144.983856,0,6.921,13.6444286
ORDY02763,6/12/2018,19:09:17,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 3), ('Shrimp', 9), ('Pasta', 9)]",961.5,-37.8148482,144.9691384,0,8.196,12.8617447
ORDK08560,30/11/2018,18:59:09,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 5), ('Pasta', 10), ('Shrimp', 10)]",1154,-37.8011789,145.0038446,0,5.379,
ORDY08619,2018-31-01,9:00:50,Breakfast,TP,"[('Pancake', 10), ('Coffee', 9), ('Cereal', 5), ('Eggs', 8)]",591,-37.8048493,144.9662942,0,9.325,12.4618785
ORDX03598,26/08/2018,15:46:28,Lunch,BK,"[('Fries', 1), ('Salad', 1), ('Burger', 6), ('Chicken', 6)]",407.2,-37.8131151,144.9386009,1,10.398,18.5372658
ORDA03788,11/02/2018,9:21:07,Breakfast,BK,"[('Coffee', 6), ('Cereal', 7), ('Eggs', 8)]",368,-37.810201,144.9695499,0,6.974,14.2692746
ORDJ10241,18/02/2018,9:31:16,Breakfast,TP,"[('Eggs', 6), ('Coffee', 4)]",162,-37.8098433,144.9616627,0,8.635,12.6463761
ORDJ02598,28/09/2018,16:57:27,Dinner,TP,"[('Shrimp', 2), ('Pasta', 1), ('Salmon', 10)]",545.5,-37.8009866,144.9500806,1,10.119,13.9306721
ORDX00260,24/11/2018,18:49:00,Dinner,,"[('Fish&Chips', 9), ('Salmon', 5), ('Shrimp', 4)]",736,-37.8048861,144.9586631,0,7.922,17.2977852
ORDZ08076,12/05/2018,12:13:31,Lunch,NS,"[('Burger', 4), ('Steak', 1)]",169,-37.8015275,144.9622044,0,6.947,14.1867796
ORDK03332,25/06/2018,13:44:47,Lunch,BK,"[('Fries', 3), ('Burger', 8)]",284,-37.8247212,144.9828449,0,7.481,12.9079285
ORDC08136,25/11/2018,18:49:00,Dinner,NS,"[('Salmon', 3), ('Pasta', 7), ('Shrimp', 6)]",639.5,-37.8084351,144.9430765,0,9.574,17.6057253
ORDZ10998,10/03/2018,10:11:49,Breakfast,NS,"[('Coffee', 8), ('Cereal', 9), ('Pancake', 7), ('Eggs', 4)]",506.75,-37.8127158,144.9816107,0,8.189,14.9580629
ORDZ03405,13/03/2018,10:21:58,Breakfast,NS,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 2), ('Pancake', 5)]",398.25,-37.8138875,144.9553465,0,8.463,13.5869342
ORDI08022,17/11/2018,18:38:52,Dinner,NS,"[('Salmon', 9), ('Shrimp', 3)]",531,-37.8149888,144.9530379,0,8.7,
ORDX09259,20/12/2018,19:39:43,Dinner,BK,"[('Salmon', 9), ('Pasta', 5)]",506.5,-37.8129796,144.9336409,0,11.212,18.2149905
ORDY10747,6/10/2018,17:17:44,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 10), ('Pasta', 4)]",790,-37.8114598,144.9833055,0,9.384,
ORDX01660,28/03/2018,10:52:23,Breakfast,BK,"[('Coffee', 5), ('Eggs', 10)]",257.5,-37.8127534,144.9641688,0,7.628,12.0692304
ORDZ04166,13/03/2018,10:21:58,Breakfast,,"[('Pancake', 8), ('Eggs', 1), ('Coffee', 5), ('Cereal', 7)]",400.5,-37.8248915,144.9821057,0,9.49,14.0206072
ORDA03211,14/07/2018,14:25:21,Lunch,BK,"[('Steak', 9), ('Fries', 3)]",441,-37.8166296,145.0056871,0,4.141,12.5901538
ORDY10491,5/08/2018,15:05:54,Lunch,TP,"[('Fries', 5), ('Burger', 10), ('Salad', 2), ('Chicken', 8), ('Steak', 1)]",705.4,-37.8132756,144.9515121,0,9.057,14.334343
ORDK02054,20/10/2018,17:38:01,Dinner,BK,"[('Eggs', 4), ('Fish&Chips', 8), ('Salmon', 10)]",800,-37.8232066,144.9699894,0,7.979,17.6316682
ORDZ10987,20/12/2018,19:39:43,Dinner,NS,"[('Shrimp', 9), ('Pasta', 8)]",706,-37.8065393,144.9613218,0,7.479,13.7070508
ORDI05011,5/04/2018,11:02:32,Breakfast,NS,"[('Pancake', 9), ('Coffee', 1)]",225.75,-37.8182158,144.9651513,0,8.509,13.5511413
ORDC06459,2018-13-05,12:23:39,Lunch,NS,"[('Fries', 6), ('Salad', 3), ('Burger', 9)]",402.6,-37.8059721,144.9646005,0,7.106,14.4701932
ORDK01177,28/12/2018,20:00:00,Dinner,ns,"[('Pasta', 6), ('Fish&Chips', 8), ('Shrimp', 7)]",823,-37.8195534,144.9526443,0,8.842,15.7768673
ORDY02906,14/12/2018,19:29:34,Breakfast,TP,"[('Shrimp', 7), ('Salmon', 4)]",542,-37.8002432,144.9623784,0,9.724,13.2221132
ORDX06051,31/12/2018,20:00:00,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 3)]",397.5,-37.8058667,144.9994575,0,4.631,11.3042148
ORDY10967,10/03/2018,10:11:49,Breakfast,tp,"[('Coffee', 3), ('Eggs', 8), ('Cereal', 4), ('Pancake', 6)]",428,-37.8101655,144.971851,0,9.006,13.2165156
ORDB06565,26/02/2018,9:51:32,Breakfast,TP,"[('Cereal', 5), ('Eggs', 6), ('Pancake', 3), ('Coffee', 7)]",362.25,-37.8094296,144.9637378,0,8.671,11.4646964
ORDI06590,1/05/2018,11:53:14,Breakfast,NS,"[('Coffee', 4), ('Cereal', 1)]",51,-37.8027259,145.0052034,0,7.064,14.4996372
ORDX02606,4/09/2018,16:06:45,Dinner,BK,"[('Salad', 1), ('Shrimp', 4), ('Fish&Chips', 1), ('Pasta', 6)]",457,-37.8124312,144.9381741,0,9.943,16.868253
ORDZ02468,15/02/2018,9:21:07,Breakfast,,"[('Cereal', 3), ('Eggs', 10), ('Pancake', 2), ('Coffee', 1)]",339,-37.8029263,144.988022,0,,13.1673699
ORDZ08563,8/12/2018,19:19:26,Dinner,NS,"[('Pasta', 1), ('Shrimp', 5), ('Fish&Chips', 9), ('Salmon', 4)]",776.5,-37.821095,144.947614,0,9.816,17.3048593
ORDK06664,21/06/2018,13:34:38,Lunch,BK,"[('Fries', 5), ('Salad', 5), ('Burger', 8), ('Steak', 10), ('Chicken', 9)]",1132,-37.8064174,144.9613443,0,7.583,13.6252455
ORDX01281,17/07/2018,14:25:21,Lunch,BK,"[('Steak', 5), ('Burger', 7), ('Salad', 1), ('Fries', 7)]",543.2,-37.8012497,144.9806273,0,6.691,12.5173392
ORDA05835,10/01/2018,8:10:08,Breakfast,BK,"[('Pancake', 6), ('Eggs', 5), ('Cereal', 4), ('Fish&Chips', 2)]",354.5,-37.8256512,144.9600263,1,8.705,6.9941877
ORDK10695,30/06/2018,13:54:55,Lunch,BK,"[('Steak', 6), ('Chicken', 8), ('Salad', 3)]",577.6,-37.8164377,144.967108,0,7.449,15.8134206
ORDX05558,4/06/2018,13:04:13,Breakfast,BK,"[('Fries', 10), ('Chicken', 3), ('Steak', 4), ('Burger', 9), ('Salad', 3)]",726.6,-37.8203815,144.9708427,0,7.871,14.161026
ORDJ04811,30/12/2018,20:00:00,Dinner,,"[('Fish&Chips', 8), ('Salmon', 1), ('Pasta', 10), ('Shrimp', 7)]",974,-37.8257965,144.9680325,0,,14.0951054
ORDX01245,18/08/2018,15:36:20,Lunch,BK,"[('Steak', 10), ('Salad', 7), ('Burger', 5), ('Chicken', 2)]",800,-37.8128633,144.9682959,0,7.26,15.3454601
ORDA03867,21/12/2018,19:49:51,Dinner,BK,"[('Salmon', 4), ('Pasta', 9), ('Shrimp', 9)]",897.5,-37.8113568,144.9694316,0,7.191,13.7825534
ORDK08739,29/04/2018,11:53:14,Breakfast,,"[('Cereal', 2), ('Pancake', 8), ('Eggs', 4), ('Coffee', 6)]",369,-37.817489,145.0054343,0,,11.457638
ORDC08525,3/10/2018,17:07:36,Dinner,NS,"[('Pasta', 10), ('Salmon', 9), ('Shrimp', 1)]",698,-37.8024707,144.9341081,0,10.004,16.5285338
ORDB08576,16/05/2018,12:23:39,Lunch,TP,"[('Salad', 2), ('Burger', 4), ('Steak', 7), ('Fries', 8), ('Chicken', 7)]",793.4,-37.7992307,145.0054592,0,12.531,14.6185914
ORDY02689,7/09/2018,16:16:54,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 2)]",423,-37.8216064,144.9779458,0,8.637,12.8755812
ORDX06150,6/06/2018,13:04:13,Lunch,BK,"[('Steak', 7), ('Chicken', 6)]",507,-37.8216297,144.9630304,0,8.206,13.7684701
ORDX04770,14/08/2018,15:26:11,Lunch,,"[('Chicken', 1), ('Steak', 10), ('Salad', 4), ('Burger', 8), ('Fries', 9)]",906.8,-37.8035969,144.9665117,0,7.444,13.8245179
ORDA01223,30/09/2018,16:57:27,Dinner,BK,"[('Pasta', 9), ('Shrimp', 10), ('Fish&Chips', 4), ('Salmon', 8)]",1255.5,-37.8140189,144.9443017,0,9.299,18.8301644
ORDA02511,1/02/2018,9:00:50,Breakfast,BK,"[('Pancake', 9), ('Cereal', 2), ('Coffee', 2), ('Eggs', 7)]",429.25,-37.8112323,145.0034029,0,3.95,8.7113524
ORDX05101,8/01/2018,8:10:08,Breakfast,BK,"[('Eggs', 5), ('Cereal', 9), ('Coffee', 9)]",366.5,-37.8086792,145.0067071,1,10.211,4.2728602
ORDB09822,11/11/2018,18:18:35,Dinner,TP,"[('Shrimp', 1), ('Pasta', 10)]",329,-37.799597,144.9256581,0,12.134,16.6987588
ORDY04158,8/12/2018,19:19:26,Dinner,TP,"[('Pasta', 4), ('Shrimp', 10)]",650,-37.8241865,144.9537961,0,8.184,13.2564351
ORDI05937,3/03/2018,10:01:41,Breakfast,NS,"[('Cereal', 4), ('Eggs', 10), ('Pancake', 2)]",352.5,-37.8255234,144.9482495,0,10.222,17.0157363
